province,year,cpi,disposable_income_rural_per_cap,disposable_income_urban_per_cap,gdp_province,num_foreign_funded_enterprise,num_priv_enterprise,num_state_owned_enterprise,patent_apps,population_province,registered_unemployed,student_enrollment,foreign_total_investment,r.d_expenditure,r.d_projects,r.d_workers,sales_value_industry,export_industry,tech_market_value,Court_Year,treated,ever_treated,rel_time,fti_pc,num_priv_enterprise_pc,patent_apps_pc,r.d_expenditure_pc,r.d_workers_pc,student_enrollment_pc,export_intensity,tech_value_pc,gdp_log
Henan Province,2012,102.5,7963,19843,28878.5,10168,10846,782,3496,9532,38.3,155.9,46341,2489651,9349,102846,50770.49,2029.19,39.94,2018,0,1,-6,4.861624003357113,1.1378514477549309,0.36676458245908516,261.1887326898867,10.789550986151909,0.016355434326479228,25.020076976527577,0.004190096516995384,10.27085265259971
Henan Province,2011,105.6,6989,17661,26212.2,10404,10992,764,2961,9461,38.4,150.01,42353,2137236,8415,93833,46177.36,1268.28,38.76,2018,0,1,-7,4.476588098509671,1.1618222175245745,0.312969030757848,225.89958778141846,9.917873374907515,0.015855617799386955,36.40943640205633,0.004096818518127048,10.173980230223366
Henan Province,2010,103.5,5846,15463,22568.2,10254,12495,881,NA,9405,38.2,145.67,37866,NA,NA,NA,34532.45,632.48,27.2,2018,0,1,-8,4.02615629984051,1.328548644338118,NA,NA,NA,0.01548856990962254,54.598485327599285,0.0028920786815523655,10.024297114748201
Henan Province,2009,99.4,5064,13982,19077.1,10676,11347,804,2096,9487,38.5,136.88,34700,1334943,6981,69647,27282.22,449.64,26.3,2018,0,1,-9,3.65763676610098,1.1960577632549805,0.22093390956045114,140.7128702434911,7.341309159903025,0.014428164857172973,60.675696112445515,0.0027722146094655846,9.856243941836127
Henan Province,2008,107,4672,12901,17541.9,11166,11623,970,1587,9429,36.5,125.02,29305,976394,5151,52482,25595.5,685.63,25.44,2018,0,1,-10,3.107964789479266,1.2326863930427405,0.16831053133948456,103.55223247428147,5.566019726376074,0.013259094283593169,37.3313594796027,0.0026980591791282214,9.772347583890815
Henan Province,2007,105.4,4021,11217,14773.2,2983,7498,1015,NA,9360,33.1,109.52,25656,NA,NA,NA,20100.82,607.95,26.19,2018,0,1,-11,2.741025641025641,0.8010683760683761,NA,NA,NA,0.0117008547008547,33.063278230117604,0.002798076923076923,9.60057000744157
Henan Province,2006,101.3,3389,9611,11974.6,2813,6086,1192,NA,9392,35.4,97.41,23300,NA,NA,NA,13676.49,799.52,23.73,2018,0,1,-12,2.4808347529812607,0.6479982964224872,NA,NA,NA,0.010371592844974445,17.10587602561537,0.002526618398637138,9.39054301879847
Henan Province,2005,102.1,2970,8512,10199.5,2877,4940,1280,NA,9380,33,85.19,20640,NA,NA,NA,10320.95,714.21,26.37,2018,0,1,-13,2.2004264392324093,0.5266524520255863,NA,NA,NA,0.009082089552238807,14.450861791349883,0.0028113006396588485,9.23009397846302
Henan Province,2004,105.4,2630,7584,8493.5,2600,5214,1715,445,9717,31.2,70.28,14861,274981,2403,25197,7449.37,342.69,20.32,2018,0,1,-14,1.529381496346609,0.5365853658536586,0.04579602758052897,28.298960584542556,2.5930842852732323,0.007232684985077699,21.737926405789487,0.0020911804054749407,9.047056444059367
Henan Province,2003,101.6,2292,6833,7017.1,2403,2436,2253,NA,9667,26.3,55.72,12628,NA,NA,NA,5286.16,224.28,19.27,2018,0,1,-15,1.3062997827661116,0.2519913106444605,NA,NA,NA,0.005763939174511223,23.569466738006064,0.001993379538636599,8.856105306255204
Henan Province,2002,100.1,2262,6176,6094.2,2437,1815,2562,NA,9613,25.4,46.8,11816,NA,NA,NA,4232.28,170.4,17.85,2018,0,1,-16,1.2291688338708,0.1888068240923749,NA,NA,NA,0.004868407365026526,24.83732394366197,0.0018568605014043485,8.71509277817351
Henan Province,2001,100.7,2133,5221,5586.6,2401,1360,2856,NA,9555,23.1,36.91,10073,NA,NA,NA,3761.94,127.42,21.26,2018,0,1,-17,1.0542124542124542,0.1423338566195709,NA,NA,NA,0.003862899005756148,29.52393658766285,0.0022250130821559392,8.628126152122539
Henan Province,2000,99.2,2011,4735,5097.3,3004,1145,3069,NA,9488,21.4,27.34,11359,NA,NA,NA,3424.92,119.76,21.16,2018,0,1,-18,1.1971964586846544,0.12067875210792581,NA,NA,NA,0.0028815345699831365,28.59819639278557,0.0022301854974704893,8.536466266759822
Hubei Province,2020,102.7,16306,36706,43017.6,12468,11238,798,18798,5745,55.3,161.69,237071,6109588,20626,125066,NA,NA,1665.81,2017,1,1,3,41.26562228024369,1.9561357702349869,3.2720626631853786,1063.4617928633595,21.769538729329852,0.028144473455178416,NA,0.28995822454308096,10.669364613259933
Hubei Province,2019,103.1,16391,37601,45557,12378,9806,774,16366,5927,37.6,150.08,186438,5865143,17424,115743,NA,NA,1429.84,2017,1,1,2,31.455711152353636,1.6544626286485575,2.7612620212586467,989.5635228614814,19.528091783364264,0.025321410494347902,NA,0.24124177492829424,10.726719568158678
Hubei Province,2018,101.9,14978,34455,42425.5,11761,9054,716,12858,5917,36.1,143.82,142275,5255194,13574,105041,NA,NA,1204.09,2017,1,1,1,24.045124218353894,1.5301673145174919,2.173060672638161,888.1517660976847,17.752408315024507,0.024306236268379244,NA,0.20349670441101908,10.655504875536808
Hubei Province,2017,101.5,13812,31889,37624.2,10962,8191,768,10112,5904,37.1,140.09,115103,4689377,12968,94241,NA,NA,1033.08,2017,1,1,0,19.495765582655828,1.3873644986449865,1.7127371273712737,794.2711720867209,15.962228997289973,0.0237279810298103,NA,0.17497967479674795,10.535402739366656
Hubei Province,2016,102.2,12725,29386,33767.6,8976,8857,772,9227,5885,32.9,140.18,99316,4459622,10363,96340,47295.43,1905.07,903.84,2017,0,1,-1,16.876125743415464,1.5050127442650807,1.5678844519966015,757.7947323704333,16.370433305012746,0.023819881053525914,24.826085130730107,0.1535836873406967,10.427257041857942
Hubei Province,2015,101.5,11844,27051,30661.6,8646,8833,759,7227,5850,33.4,141.06,89231,4072726,8647,86813,44113.44,1688.02,789.34,2017,0,1,-2,15.253162393162393,1.50991452991453,1.2353846153846153,696.1924786324786,14.839829059829059,0.024112820512820512,26.133244866766983,0.13492991452991454,10.330766336321867
Hubei Province,2014,102,10849,24852,28805.9,8160,8586,742,6471,5816,37.9,141.97,77671,3629506,9955,91456,42012.2,1456.4,580.68,2017,0,1,-3,13.354711141678129,1.4762723521320495,1.1126203576341127,624.0553645116919,15.724896836313617,0.024410247592847316,28.846608074704747,0.09984181568088032,10.268335506253976
Hubei Province,2013,102.8,9692,22668,25851.7,7693,7686,728,6119,5798,40.2,142.14,65357,3117987,9522,85826,38107.78,1544.19,397.62,2017,0,1,-4,11.272335288030355,1.3256295274232495,1.0553639185926182,537.7694032424974,14.802690582959642,0.024515350120731284,24.67816784204016,0.06857882028285615,10.160131641797427
Hubei Province,2012,102.9,8582,20623,22921,8023,6020,676,4789,5781,42.3,138.61,58274,2633099,8062,77087,32473.97,1393.6,196.39,2017,0,1,-5,10.080262930288878,1.0413423283169,0.8284033904168829,455.47465836360493,13.334544196505794,0.023976820619270024,23.30221727898967,0.03397163120567376,10.039808799894367
Hubei Province,2011,105.8,7540,18183,20228.3,7473,5205,658,3469,5760,55.1,134.03,51896,2107553,7077,71281,27325.7,1191.94,125.69,2017,0,1,-6,9.009722222222223,0.9036458333333334,0.6022569444444444,365.89461805555555,12.37517361111111,0.023269097222222222,22.925398929476316,0.021821180555555555,9.914837893017324
Hubei Province,2010,102.9,6375,15891,16489.1,7486,9313,886,NA,5728,55.7,129.69,42864,NA,NA,NA,21118.44,958.14,90.72,2017,0,1,-7,7.483240223463687,1.625872905027933,NA,NA,NA,0.02264141061452514,22.041079591708936,0.01583798882681564,9.710454835531738
Hubei Province,2009,99.6,5464,14229,13422.6,7237,7875,864,2813,5720,55.3,124.91,37700,1205733,6104,50425,15164.52,653.47,77.03,2017,0,1,-8,6.590909090909091,1.3767482517482517,0.4917832167832168,210.7924825174825,8.81555944055944,0.021837412587412588,23.206145653205198,0.013466783216783218,9.504695132445914
Hubei Province,2008,106.3,5018,13037,11707.8,7560,6432,887,1220,5711,55.1,118.49,34030,872514,4531,42282,13146.93,674.02,62.9,2017,0,1,-9,5.958676238837332,1.1262475923656101,0.2136228331290492,152.77779723340922,7.4036070740675886,0.02074767991595167,19.505252069671524,0.01101383295394852,9.368010565329008
Hubei Province,2007,104.8,4276,11394,9601.8,3964,4512,834,NA,5699,54.1,116.37,31345,NA,NA,NA,9403.07,549.77,52.21,2017,0,1,-10,5.500087734690297,0.7917178452360063,NA,NA,NA,0.020419371819617477,17.1036433417611,0.009161256360765046,9.169705859879999
Hubei Province,2006,101.6,3631,9733,7636.7,4230,3555,873,NA,5693,52.6,109.23,28000,NA,NA,NA,7301.67,449.94,44.44,2017,0,1,-11,4.9183207447742845,0.6244510802740207,NA,NA,NA,0.01918672053398911,16.228097079610617,0.007806077639206042,8.94072085167606
Hubei Province,2005,102.9,3268,8730,6548.8,4284,3009,1058,NA,5710,52.6,101.27,25780,NA,NA,NA,5937.38,316.36,50.18,2017,0,1,-12,4.5148861646234675,0.5269702276707531,NA,NA,NA,0.01773555166374781,18.767796181565306,0.008788091068301225,8.787037105738138
Hubei Province,2004,104.9,3027,7978,5619.2,4173,2404,1327,445,5698,49.4,89.2,22694,263306,1714,21065,4868.66,234.98,46.17,2017,0,1,-13,3.982800982800983,0.4219024219024219,0.0780975780975781,46.21024921024921,3.6969111969111967,0.015654615654615654,20.719465486424376,0.008102843102843102,8.633944584000742
Hubei Province,2003,102.2,2669,7287,4818.8,4031,2301,1617,NA,5685,49.3,72.15,17676,NA,NA,NA,3967.67,160.42,41.25,2017,0,1,-14,3.1092348284960423,0.40474934036939314,NA,NA,NA,0.012691292875989447,24.73301333998255,0.007255936675461741,8.480280213392698
Hubei Province,2002,99.6,2525,6762,4263,3705,1598,2100,NA,5672,44.7,58.5,15854,NA,NA,NA,3514.47,145.41,34.86,2017,0,1,-15,2.7951339915373765,0.2817348377997179,NA,NA,NA,0.010313822284908321,24.169383123581596,0.0061459802538787025,8.35772841676521
Hubei Province,2001,100.3,2414,5838,3921.5,4443,1132,2498,NA,5658,42.2,45.33,14143,NA,NA,NA,3161.77,119.79,33.86,2017,0,1,-16,2.4996465182043126,0.20007069635913752,NA,NA,NA,0.008011664899257687,26.39427331162868,0.0059844468009897485,8.27422951265272
Hubei Province,2000,99,2313,5512,3577.4,5123,614,2965,NA,5646,36.6,35.77,16670,NA,NA,NA,3038.08,136.49,27.6,2017,0,1,-17,2.9525327665603966,0.1087495572086433,NA,NA,NA,0.006335458731845555,22.258627005641436,0.004888416578108396,8.182391558559145
Hunan Province,2020,102.3,16585,41698,41693.7,10715,15659,759,15169,6645,31.4,151.03,214906,6645286,25510,121470,NA,NA,735.95,2018,1,1,2,32.34100827689993,2.3565086531226487,2.2827689992475544,1000.0430398796087,18.279909706546274,0.02272836719337848,NA,0.11075244544770504,10.6381053172366
Hunan Province,2019,102.9,15395,39842,39930.7,9870,12993,757,13356,6640,31.1,140.71,184126,5931485,21212,106946,NA,NA,490.69,2018,1,1,1,27.729819277108433,1.9567771084337349,2.01144578313253,893.2959337349398,16.10632530120482,0.021191265060240966,NA,0.07389909638554217,10.594900730582294
Hunan Province,2018,102,14093,36698,36629.3,8765,12303,715,11517,6635,40.4,132.68,183185,5167217,15311,102800,NA,NA,281.61,2018,1,1,0,27.608892238131123,1.854257724189902,1.7357950263752826,778.7817633760362,15.493594574227581,0.01999698568198945,NA,0.04244310474755087,10.50860374557115
Hunan Province,2017,101.4,12936,33948,34127.7,7733,11514,736,9144,6633,44.5,127.32,163392,4617716,10411,94228,NA,NA,203.19,2018,0,1,-1,24.633197648123023,1.7358661239258255,1.378561736770692,696.1730740238203,14.205939996984773,0.019194934418815014,NA,0.03063319764812302,10.43786465023649
Hunan Province,2016,101.9,11930,31284,31225,6677,10650,742,8021,6625,44.9,122.5,58000,3929647,7899,86440,39319.29,1439.57,105.63,2018,0,1,-2,8.754716981132075,1.6075471698113208,1.2107169811320755,593.1542641509434,13.04754716981132,0.01849056603773585,27.313218530533426,0.015944150943396226,10.348974334993779
Hunan Province,2015,101.4,10993,28838,28811.7,5865,10094,764,7591,6615,45.1,118.06,52147,3525450,6646,83821,36231.56,1411.32,105.06,2018,0,1,-3,7.883144368858654,1.525925925925926,1.1475434618291762,532.9478458049887,12.6713529856387,0.017847316704459562,25.67210838080662,0.015882086167800454,10.268536833626849
Hunan Province,2014,101.9,10060,26570,26309.1,5353,9486,754,7333,6611,47.3,113.63,46307,3100446,9393,77428,34393.66,1330.17,97.93,2018,0,1,-4,7.004537891393133,1.4348812585085464,1.1092119195280592,468.98290727575255,11.711995159582514,0.017188019966722128,25.85658975920371,0.014813190137649373,10.177670165923592
Hunan Province,2013,102.5,9029,24352,23916.3,5020,9194,752,6880,6600,45.6,110.08,40486,2703987,8425,73558,32157.78,1251.75,77.21,2018,0,1,-5,6.134242424242424,1.393030303030303,1.0424242424242425,409.695,11.145151515151515,0.01667878787878788,25.69025763930497,0.011698484848484847,10.082315513825783
Hunan Province,2012,102,8024,22173,21513.7,4882,8575,727,6299,6590,44.1,108.22,38381,2290877,7563,69784,28185.44,1034.03,42.24,2018,0,1,-6,5.82412746585736,1.3012139605462822,0.9558421851289833,347.62928679817907,10.58937784522003,0.01642185128983308,27.25785518795393,0.006409711684370259,9.976445220486434
Hunan Province,2011,105.5,7082,19599,19176.4,5257,8224,738,4894,6581,43.1,106.79,34958,1817773,6928,57478,26022.13,748.67,35.39,2018,0,1,-7,5.311958668895305,1.2496581066707186,0.7436559793344476,276.2153168211518,8.733931013523781,0.01622701717064276,34.75781051731738,0.005377602188117308,9.86143563530426
Hunan Province,2010,103.1,6063,17229,15814.9,5410,9152,833,NA,6570,43.2,104.72,32406,NA,NA,NA,18731.35,494.65,40.09,2018,0,1,-8,4.932420091324201,1.3929984779299849,NA,NA,NA,0.015939117199391173,37.867886384312136,0.0061019786910197875,9.668707812608787
Hunan Province,2009,99.6,5262,15641,12965.9,5220,9021,823,3786,6406,47.8,101.68,28000,1096144,5669,38041,13318.89,323.76,44.04,2018,0,1,-9,4.370902279113332,1.40821105213862,0.5910084295972525,171.1120824227287,5.938339057133937,0.015872619419294413,41.13815789473684,0.006874804870433968,9.470078113226409
Hunan Province,2008,106,4808,14288,11466.6,5085,8066,854,1348,6380,47,95.23,26622,811298,3606,32465,11402.12,577.13,47.7,2018,0,1,-10,4.172727272727273,1.2642633228840126,0.21128526645768025,127.16269592476489,5.088557993730408,0.014926332288401255,19.756588636875577,0.007476489028213166,9.347193740722991
Hunan Province,2007,105.6,4134,12669,9409.9,2964,6319,858,NA,6355,44.4,89.86,24324,NA,NA,NA,8383.83,468.24,46.08,2018,0,1,-11,3.827537372147915,0.9943351691581432,NA,NA,NA,0.014140047206923682,17.904984623270117,0.007250983477576711,9.149517605530397
Hunan Province,2006,101.4,3567,10791,7529.2,2948,5409,1031,NA,6342,43.3,83.02,21300,NA,NA,NA,6103.3,382.24,45.53,2018,0,1,-12,3.358561967833491,0.8528855250709555,NA,NA,NA,0.013090507726269315,15.967193386354124,0.00717912330495112,8.926544073450023
Hunan Province,2005,102.3,3262,9754,6451.7,2712,4379,1058,NA,6326,41.9,75.49,15820,NA,NA,NA,4721.59,257.69,41.74,2018,0,1,-13,2.5007903888713248,0.692222573506165,NA,NA,NA,0.011933291179260196,18.32275214404905,0.006598166297818527,8.772098940953903
Hunan Province,2004,105.1,2952,8799,5619.6,2598,3380,1474,745,6698,43,63.9,11908,186180,1078,15057,3616.95,235.98,40.83,2018,0,1,-14,1.7778441325768886,0.5046282472379815,0.11122723200955509,27.796357121528814,2.247984472977008,0.00954016124216184,15.327358250699211,0.006095849507315616,8.634015765977496
Hunan Province,2003,102.4,2619,7811,4726.9,2337,2034,1642,NA,6663,37.1,53.72,10214,NA,NA,NA,2607.09,151.2,36.93,2018,0,1,-15,1.5329431187152933,0.30526789734353893,NA,NA,NA,0.008062434338886388,17.242658730158734,0.0055425484016208915,8.461024875502826
Hunan Province,2002,99.5,2465,7061,4207.2,2152,1303,2043,NA,6629,30.4,41.94,8681,NA,NA,NA,2090.4,125.08,32.34,2018,0,1,-16,1.3095489515764067,0.1965605672047066,NA,NA,NA,0.006326746115552873,16.712503997441637,0.00487856388595565,8.344552622275135
Hunan Province,2001,99.1,2351,6861,3877.1,2080,875,2117,NA,6596,30.3,33.13,6567,NA,NA,NA,1788.02,101.65,29.39,2018,0,1,-17,0.9956033959975743,0.1326561552456034,NA,NA,NA,0.005022741055184961,17.589965568125923,0.0044557307459066105,8.262842730477317
Hunan Province,2000,101.4,2234,6274,3591,2316,471,2339,NA,6562,27.6,26.58,7306,NA,NA,NA,1605.37,92.69,28.68,2018,0,1,-18,1.1133800670527279,0.07177689728741238,NA,NA,NA,0.004050594330996647,17.31977559607293,0.004370618713806766,8.186185994226083
Guangdong Province,2020,102.6,20143,50257,113708.9,175397,37305,1229,127497,12624,73.9,240.02,2167181,24999527,132120,700017,NA,NA,3267.21,2014,1,1,6,171.67149873257287,2.9550855513307983,10.099572243346008,1980.3174112801014,55.451283269961976,0.01901299112801014,NA,0.25880941064638785,11.641396952840555
Guangdong Province,2019,103.4,18818,48118,110468.1,179268,30961,1181,121320,12489,36.9,205.4,1953252,23148566,106340,642490,NA,NA,2223.08,2014,1,1,5,156.3977900552486,2.479061574185283,9.71414845063656,1853.5163744094802,51.444471134598444,0.01644647289614861,NA,0.17800304267755623,11.6124820704788
Guangdong Province,2018,102.2,17168,44341,101875.9,170968,20061,1058,103499,12348,36.6,196.32,1923465,21072031,76985,621950,NA,NA,1365.42,2014,1,1,4,155.77137998056367,1.6246355685131195,8.381843213475866,1706.5136864269518,50.368480725623584,0.015898931000971818,NA,0.11057823129251701,11.531510684859969
Guangdong Province,2017,101.5,15780,40975,93004.8,135869,19918,1058,86724,12141,37.1,192.58,1762227,18650313,73439,457342,NA,NA,937.08,2014,1,1,3,145.14677538917718,1.6405567910386294,7.143068939955523,1536.1430689399556,37.66921999835269,0.015861955357878266,NA,0.0771830985915493,11.44040638370672
Guangdong Province,2016,102.3,14512,37684,83493.4,119688,17225,1079,68168,11908,38,189.29,781571,16762749,50740,423730,129840.69,32240.68,758.17,2014,1,1,2,65.63411152166611,1.4465065502183405,5.724554921061471,1407.6880248572388,35.58364124958011,0.015896036278132346,4.0272317457324105,0.06366896204232449,11.332522865798802
Guangdong Province,2015,101.5,13360,34757,75820.8,111169,16581,1035,51672,11678,37,185.64,644310,15205497,37375,411059,121049.68,32035.16,662.58,2014,1,1,1,55.17297482445624,1.41984928926186,4.4247302620311695,1302.063452646001,35.199434834731974,0.015896557629731117,3.7786507075350957,0.056737455043671864,11.236127940320385
Guangdong Province,2014,102.3,12246,32148,69593.4,104555,15974,1017,55624,11489,36.8,179.42,562063,13752869,42941,424872,116336.46,32885.91,413.25,2014,1,1,0,48.921838280094,1.3903734006440944,4.841500565758552,1197.0466533205674,36.980764209243624,0.015616676821307336,3.5375776434345285,0.03596918791887893,11.150425014239884
Guangdong Province,2013,102.5,11068,29537,63757.3,100639,15883,1038,47213,11270,38,170.99,512640,12374791,40759,426330,106853.68,30205.44,529.39,2014,0,1,-1,45.4871339840284,1.4093167701863354,4.189263531499557,1098.029370008873,37.828748890860695,0.015172138420585627,3.537564094414781,0.04697338065661047,11.062838966268847
Guangdong Province,2012,102.8,9999,26981,58057.6,98564,14322,1012,44200,11041,39.6,161.68,478645,10778634,37460,424563,93754.37,28540.5,364.94,2014,0,1,-2,43.3515985870845,1.29716511185581,4.003260574223349,976.2371162032424,38.45331038855176,0.014643601123086677,3.284958918028766,0.03305316547414183,10.969190900175844
Guangdong Province,2011,105.3,8889,24010,54009.6,97084,14632,1021,36053,10756,38.8,152.73,452466,8994412,29243,346260,92612.39,27409.88,275.06,2014,0,1,-3,42.06638155448122,1.3603570100409075,3.3518966158423207,836.2227593901079,32.192264782447005,0.014199516548902938,3.378795894035289,0.025572703607288954,10.896917087523592
Guangdong Province,2010,103.1,7484,21332,46821.3,93756,23015,1250,NA,10441,39.3,142.66,421260,NA,NA,NA,83646.51,25919.08,235.89,2014,0,1,-4,40.34671008524088,2.2042907767455224,NA,NA,NA,0.013663442199023082,3.2272175555613853,0.022592663537975288,10.75409350657144
Guangdong Province,2009,97.7,6580,19432,40215.7,90189,22119,1264,27768,10130,39.5,133.41,393900,5523733,24888,228907,66292.14,21087.52,170.98,2014,0,1,-5,38.884501480750245,2.1835143139190523,2.7411648568608094,545.2846001974334,22.5969397828233,0.01316979269496545,3.143666965105427,0.016878578479763078,10.602012745627063
Guangdong Province,2008,105.6,6122,17930,37351.5,90114,21658,1487,18802,9893,38.1,121.64,372646,4423514,15280,197488,63547.23,23896.31,201.63,2014,0,1,-6,37.66764378853735,2.1892247043363993,1.900535732335995,447.1357525523097,19.96239765490751,0.012295562518952795,2.6592904929673242,0.02038107752956636,10.528128350397116
Guangdong Province,2007,103.7,5403,16228,32308.5,66789,16341,1332,NA,9660,36.2,111.97,350705,NA,NA,NA,54054.36,21891.8,132.84,2014,0,1,-7,36.304865424430645,1.691614906832298,NA,NA,NA,0.011591097308488613,2.469160142153683,0.013751552795031057,10.38308563248552
Guangdong Province,2006,101.8,4901,14815,26403.1,61999,13753,1536,NA,9442,36.2,100.86,314300,NA,NA,NA,43623.54,18760.23,107.03,2014,0,1,-8,33.28743910188519,1.456576996399068,NA,NA,NA,0.010682058885829274,2.325320105350521,0.011335522135140861,10.181236706483144
Guangdong Province,2005,102.3,4544,13783,22366.1,58762,12145,1806,NA,9194,34.5,87.47,288920,NA,NA,NA,35045.52,14326.66,112.47,2014,0,1,-9,31.42484228844899,1.3209701979551882,NA,NA,NA,0.009513813356536872,2.4461751727199497,0.012232978029149445,10.015301698650301
Guangdong Province,2004,103,4247,12829,18994,55259,11635,2080,4053,9111,35.9,72.69,260957,1631096,3815,54474,28902.3,12933.67,57.27,2014,0,1,-10,28.64197124355175,1.2770277686313247,0.4448468883766875,179.02491493798703,5.978926572275272,0.007978268027658874,2.2346557473632775,0.006285808363516629,9.851878418802897
Guangdong Province,2003,100.6,3960,11759,16286.6,51672,7175,2103,NA,8963,35.5,58.78,241262,NA,NA,NA,20925.76,9064.67,80.57,2014,0,1,-11,26.917549927479637,0.8005132210197479,NA,NA,NA,0.006558072074082338,2.3084966137763425,0.008989177730670534,9.698097962807369
Guangdong Province,2002,98.6,3836,10673,13848.6,49875,5744,2531,NA,8842,36.5,46.78,236354,NA,NA,NA,16026.58,6679.92,68.45,2014,0,1,-12,26.730830128930105,0.6496267812712057,NA,NA,NA,0.005290658222121692,2.3992173558964778,0.007741461207871523,9.53593942347376
Guangdong Province,2001,99.3,3711,10068,12319.2,47102,4430,2793,NA,8733,34.5,38.19,221823,NA,NA,NA,13701.76,5352.14,53.97,2014,0,1,-13,25.40054963929921,0.5072712698957975,NA,NA,NA,0.004373067674338715,2.560052614468231,0.00618000687049124,9.418914299914203
Guangdong Province,2000,101.4,3612,9518,10958.4,49865,2886,3320,NA,8650,30.2,30.6,216510,NA,NA,NA,12156.19,4634.44,48.21,2014,0,1,-14,25.030057803468207,0.3336416184971098,NA,NA,NA,0.0035375722543352604,2.623011626000121,0.005573410404624278,9.30186156444364
Guangxi Zhuang Autonomous Region,2020,102.8,14815,35859,22250.7,6577,5204,657,2803,5019,22.9,118.42,289389,1133332,4213,20407,NA,NA,91.67,NA,0,0,NA,57.658696951583984,1.036859932257422,0.558477784419207,225.8083283522614,4.065949392309225,0.023594341502291293,NA,0.01826459454074517,10.010128747773667
Guangxi Zhuang Autonomous Region,2019,103.7,13676,34745,21341.5,5972,4013,589,2634,4982,19.7,107.64,91640,1044742,3937,22102,NA,NA,77.56,NA,0,0,NA,18.39421918908069,0.8054997992773987,0.5287033319951827,209.70333199518265,4.436370935367322,0.02160578081091931,NA,0.015568044961862705,9.968408812919689
Guangxi Zhuang Autonomous Region,2018,102.3,12435,32436,19951.7,5333,3784,542,2559,4947,16.7,94.22,62723,891031,2884,17228,NA,NA,61.41,NA,0,0,NA,12.678997372144734,0.7649080250656963,0.5172832019405701,180.11542348898323,3.482514655346675,0.019045886395795433,NA,0.012413583990297149,9.901069631720167
Guangxi Zhuang Autonomous Region,2017,101.6,11325,30502,18071.7,4872,3493,538,2502,4907,14.7,86.67,56200,935996,2795,16163,NA,NA,39.42,NA,0,0,NA,11.453026288974934,0.7118402282453637,0.5098838394130834,190.7470959853271,3.2938659058487874,0.01766252292643163,NA,0.008033421642551457,9.802102457744448
Guangxi Zhuang Autonomous Region,2016,101.6,10359,28324,16417.2,4485,3013,572,2660,4857,18.1,81.03,43720,827248,2664,19402,23406.97,843.22,33.99,NA,0,0,NA,9.001441218859378,0.6203417747580812,0.5476631665637225,170.3207741404159,3.9946469013794523,0.016683137739345277,27.759030857901852,0.006998147004323657,9.706084844714068
Guangxi Zhuang Autonomous Region,2015,101.5,9467,26416,15030.2,4215,2995,570,2005,4811,18.1,75.12,42529,769190,2397,19000,21412.39,804.24,7.31,NA,0,0,NA,8.839950114321347,0.6225316981916441,0.41675327374766163,159.88152151319892,3.949282893369362,0.015614217418416131,26.624378295036305,0.001519434628975265,9.61781678937838
Guangxi Zhuang Autonomous Region,2014,102.1,8683,24669,13856.7,3949,2936,552,2423,4770,18.7,70.19,37396,848808,3260,22793,19629.1,734.52,11.58,NA,0,0,NA,7.839832285115304,0.6155136268343816,0.5079664570230608,177.94716981132075,4.778406708595388,0.014714884696016771,26.723710722648804,0.0024276729559748428,9.536524149156628
Guangxi Zhuang Autonomous Region,2013,102.2,7793,22689,12680.6,3756,2970,547,2234,4731,18,65.61,31927,817063,2890,20700,17437.82,670.86,7.34,NA,0,0,NA,6.748467554428239,0.6277742549143944,0.47220460790530544,172.70407947579793,4.375396322130627,0.013868103994927076,25.99323256715261,0.0015514690340308604,9.447828545483715
Guangxi Zhuang Autonomous Region,2012,103.2,6894,20681,11496.6,3773,2799,527,1333,4694,18.9,62.92,31143,702225,3526,20845,14950.7,580.19,2.52,NA,0,0,NA,6.634639965913933,0.5962931401789519,0.28397954835960804,149.60055389859394,4.4407754580315295,0.013404345973583299,25.768627518571503,5.368555602897315e-4,9.349806618463708
Guangxi Zhuang Autonomous Region,2011,105.9,6003,18356,10472.7,4650,2648,504,738,4655,18.8,60.01,29942,586791,2890,20155,12246.51,564.2,5.64,NA,0,0,NA,6.432223415682063,0.5688506981740065,0.15853920515574652,126.05606874328679,4.329752953813104,0.012891514500537056,21.705973059198865,0.0012116004296455424,9.2565271502755
Guangxi Zhuang Autonomous Region,2010,103,5214,16613,8712,5327,3931,632,NA,4610,19.1,56.75,27973,NA,NA,NA,9150.03,385.26,4.14,NA,0,0,NA,6.067895878524946,0.852711496746204,NA,NA,NA,0.012310195227765726,23.75027254321757,8.980477223427332e-4,9.072456664612796
Guangxi Zhuang Autonomous Region,2009,97.9,4517,15074,7243.4,4391,3200,615,501,4856,19.1,52.83,27200,324191,2920,12042,6542.47,254.89,1.77,NA,0,0,NA,5.601317957166392,0.6589785831960461,0.10317133443163097,66.76091433278418,2.4798187808896213,0.010879324546952224,25.667817489897605,3.64497528830313e-4,8.887845988405633
Guangxi Zhuang Autonomous Region,2008,107.8,4143,13829,6561.9,4297,2938,627,306,4816,18.8,48.42,25826,239850,1535,9358,5759.32,340.31,2.7,NA,0,0,NA,5.362541528239203,0.6100498338870431,0.06353820598006645,49.80274086378738,1.9431063122923589,0.010053986710963456,16.92374599629749,5.606312292358804e-4,8.789035474148603
